dwd_ord_bike_ride_info_openlock_time,dwd_ord_bike_ride_info_ride_time,dwd_ord_bike_ride_info_no_discount_cost,dwd_ord_bike_ride_info_discount_type,dwd_ord_bike_ride_info_ride_distance,dwd_ord_bike_ride_info_is_in_insurance,dwd_ord_bike_ride_info_create_channel,dwd_ord_bike_ride_info_end_channel,dwd_ord_bike_ride_info_account_type,dwd_ord_bike_ride_info_system_code,dwd_ord_bike_ride_info_lock_out_service_area,dwd_ord_bike_ride_info_out_of_sa_penalty,dwd_ord_bike_ride_info_penalty_operate_money,dwd_ord_bike_ride_info_in_forbidden_penalty,dwd_ord_bike_ride_info_in_forbidden_creditscore,dwd_ord_bike_ride_info_in_forbidden_operate_money,dwd_ord_bike_ride_info_open_lock_error_type,dwd_ord_bike_ride_info_in_forbidden_type,dwd_ord_bike_ride_info_ride_status,dwd_ord_bike_ride_info_start_type,dwd_ord_bike_ride_info_end_type,dwd_ord_bike_ride_info_start_over_region,dwd_ord_bike_ride_info_end_over_region,dwd_ord_bike_ride_info_start_over_bigregion,dwd_ord_bike_ride_info_end_over_bigregion,dwd_ord_bike_ride_info_pay_status,lable
1201,51,3,5,6118,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1992,8,1.5,5,932,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2484,10,1.5,-1,1194,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
709,67,5.5,5,8000,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
112,1,1.5,10,18,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
808,8,1.5,-1,888,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2373,10,1,5,1176,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1951,42,3,5,5006,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
4954,32,3.5,12,1635,1,3,3,0,62,0,-1,19,-1,-1,1,-10,0,2,3,0,1,1,1,1,1,0
1753,0,0,-1,0,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,0,0,1,1,1,1,1,0
913,2,1,10,194,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1914,11,1.5,5,1240,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
547,2,1,10,156,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2166,24,1.5,-1,2836,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
925,2,1.5,10,182,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
911,2,1.5,10,184,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1433,29,1.5,-1,1803,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1817,57,3,11,6826,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1945,3,1.5,5,348,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2396,80,6,5,9580,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1049,2,1.5,10,232,1,0,5,0,62,0,-1,19,-1,-1,1,-10,0,2,1,3,1,1,1,1,1,0
5341,1,1.5,10,102,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1006,1,1.5,10,40,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1919,52,3,5,6188,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
4269,1,1.5,10,24,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1275,2,1.5,10,160,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2961,5,1.5,5,580,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
552,31,3,12,647,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1904,1,1.5,10,70,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1367,145,7.5,11,29113,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
15771,124,7.5,-1,14872,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
2034,1,1.5,10,33,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
873,5,1.5,-1,568,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,0,0,1,1,1,1,1,0
1828,18,2,5,204,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
281,82,6,5,9812,1,0,1,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1738,2,1.5,10,226,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1154,20,1.5,5,2334,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2306,46,3,12,1367,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1104,16,1.5,5,1906,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
752,22,1.5,5,2628,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
12263,155,9,5,18554,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,2,1,0,1,1,1,1,1,0
1792,11,1.5,5,1278,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2703,7,1.5,5,726,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
16807,2,1.5,10,134,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,3,1,1,1,1,1,0
1000,2,1,10,240,1,0,5,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
859,4,1,-1,422,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1001,1,1.5,10,6,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2328,1,1.5,10,120,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
25797,1,1,10,16,1,0,3,0,62,0,-1,19,-1,-1,1,1,0,1,1,0,1,1,1,1,1,0
1797,1,1,10,80,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
949,34,3,5,4034,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1698,18,1.5,-1,2158,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1279,11,1.5,5,244,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
43471,1,1.5,10,8,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
1498,12,1.5,-1,112,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1923,13,1.5,12,1474,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2376,6,1.5,5,670,1,0,5,0,65,0,-1,19,-1,-1,1,-10,0,1,1,3,1,1,1,1,1,0
2996,18,1.5,5,730,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
7413,19,1.5,5,2204,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1862,1,1.5,10,50,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1085,14,1.5,-1,1634,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
1354,23,1.5,-1,2704,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
238,48,4,5,5696,1,0,3,0,62,1,-1,19,-1,-1,1,-10,4,1,1,0,0,0,0,0,1,0
1914,1,1.5,10,98,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1368,1,1.5,10,116,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2884,10,1.5,-1,1251,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,0,0
1568,1,1.5,10,24,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
15337,32,3,5,3836,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,0,0,1,1,1,1,1,0
1197,1,1.5,10,14,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
619,6,1.5,5,652,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,0
1209,11,1.5,-1,1316,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1008,0,0,-1,0,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
14476,112,6,5,13322,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
195,77,4.5,5,1571,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1317,25,1.5,5,2934,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1133,1,1.5,10,42,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
544,27,1.5,-1,3176,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2246,1,1.5,10,12,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
339,2,1,10,206,1,0,5,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1399,29,1.5,-1,3480,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
642,27,1.5,5,411,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
22,19,2.5,5,2238,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1904,20,2.5,5,2386,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
615,110,8.5,-1,369,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,0,0
2514,2,1.5,10,108,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,0
913,240,12,5,28800,1,0,4,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
23506,5,1,-1,580,1,3,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1946,168,9,-1,20076,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
1996,19,2,5,2192,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1283,104,6,5,12478,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1939,18,3,5,439,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
15068,81,4.5,5,9666,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
2794,3,1.5,5,284,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
18219,18,1.5,5,2100,1,0,3,0,62,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
1995,0,0,-1,0,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1471,24,1.5,5,2778,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1866,7,1.5,5,798,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1268,46,3,-1,5436,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
1545,46,3,5,5510,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
656,23,1.5,5,2712,1,0,3,0,65,1,-1,19,-1,-1,1,-10,0,1,1,0,1,0,1,0,1,0
1063,17,1.5,5,1996,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1679,1,1.5,10,116,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
3132,33,3,5,3950,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1333,44,3,-1,5240,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
559,11,1.5,5,1238,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
16078,72,4.5,-1,8578,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
1577,100,6,12,11984,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,1,1,0,0,1,0,1,1,0
1127,72,4.5,-1,3381,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
3704,1,1.5,10,100,1,0,5,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
276,21,1.5,-1,2885,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2846,30,1.5,-1,3494,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,3,1,1,1,1,1,0
676,14,1,5,1598,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,5,1,-1,1,-1,1,0
3947,49,4,5,301,1,3,3,0,62,0,-1,19,-1,-1,1,-10,0,2,3,0,1,1,1,1,1,0
5399,9,1,5,1080,1,3,3,0,62,0,-1,19,-1,-1,1,-10,0,2,3,3,1,-1,1,-1,1,0
1816,2,1.5,10,130,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
25031,17,1.5,5,1970,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
1525,5,1.5,-1,558,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1331,1,1.5,10,120,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2258,1,1.5,10,72,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2049,5,1,-1,536,1,3,3,0,65,0,-1,19,-1,-1,1,-10,0,1,3,3,1,1,1,1,1,0
4326,92,7,5,10968,1,3,3,0,62,0,-1,19,-1,-1,1,-10,0,1,3,0,1,1,1,1,1,0
2906,28,1.5,5,469,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
662,4,1.5,5,476,1,0,1,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2145,8,1.5,5,343,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2649,2,1,10,124,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1528,36,3,5,4276,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1686,10,1,5,1150,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,2,1,0,1,1,1,1,1,0
3168,6,1.5,5,664,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2055,11,1.5,5,1286,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
11503,15,1.5,5,1708,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,2,1,0,1,1,1,1,1,0
4244,76,6,5,9046,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1975,74,4.5,5,493,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1302,50,4.5,-1,5884,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1354,88,4.5,5,10514,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1144,47,3,5,5534,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
6996,3,1.5,5,306,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,2,1,0,1,1,1,1,1,0
1702,2,1.5,10,203,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
944,10,1.5,-1,1190,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
5595,6,1.5,5,716,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1392,44,3,5,5234,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1712,2,1,10,40,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2516,41,3,5,4826,1,3,3,0,65,0,-1,19,-1,-1,1,-10,0,1,3,0,1,1,1,1,1,0
17457,10,1.5,5,1118,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
2456,14,1.5,5,1624,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
215,1,1.5,10,4,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1937,60,3,-1,7196,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1818,10,1.5,5,1200,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1374,6,1.5,5,704,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
214,45,3,-1,5388,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,0,0,1,1,1,1,0,0
1596,21,2.5,5,2496,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
466,1,1.5,10,2,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
3072,1,1.5,10,4,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
3926,21,1.5,5,1004,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
957,4,1.5,5,382,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,3,1,1,1,1,1,0
1411,33,3,-1,3850,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
199,1,1.5,10,2,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1183,1,1.5,10,68,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1379,6,1.5,-1,676,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
21761,10,1.5,-1,1084,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,1,1,0,1,1,1,1,0,0
1665,61,5.5,5,7216,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1991,2,1,10,198,1,3,3,0,65,0,-1,19,-1,-1,1,-10,0,1,3,0,1,1,1,1,1,0
3545,18,2.5,5,2080,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1178,2,1,10,136,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1976,12,1.5,-1,309,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
16379,10,1.5,-1,1100,1,0,3,0,62,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,1,0
1613,22,2.5,5,2544,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2548,1,1.5,10,62,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2146,102,6,-1,12204,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1526,2,1.5,10,216,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
45,2,1.5,10,51,1,2,3,0,62,0,-1,19,-1,-1,1,-10,0,2,-1,3,1,1,1,1,1,0
6990,9,1.5,5,430,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
617,118,6,-1,14098,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
781,63,4.5,12,7924,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2996,2,1.5,10,140,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,0,0,1,1,1,0
3652,1,1.5,10,20,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
689,21,1.5,5,2403,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
844,28,1.5,5,3314,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1837,9,1.5,-1,1010,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1325,1,1.5,10,74,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
11978,11,1.5,5,943,1,0,3,0,62,0,-1,19,-1,-1,1,52,0,2,1,3,1,1,1,1,1,0
3682,17,1.5,5,707,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
621,1,1.5,10,38,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
21548,18,2,5,1577,1,0,3,0,61,0,-1,19,-1,-1,1,1,0,2,1,0,1,1,1,1,1,0
505,1,1.5,10,100,1,2,3,0,65,0,-1,19,-1,-1,1,-10,0,1,-1,0,1,1,1,1,1,0
1653,200,10.5,5,23924,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,3,1,1,1,1,1,0
527,40,3.5,12,765,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
267,92,6,-1,11038,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
2949,29,1.5,5,1379,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
754,7,1,5,75,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
17737,10,1.5,-1,1102,1,0,3,0,65,0,-1,19,-1,-1,1,52,0,1,1,0,1,1,1,1,0,0
1531,97,7,5,11590,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
899,4,1.5,5,458,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
257,17,2,5,1936,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2012,199,10.5,-1,23804,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
0,25,1.5,5,2982,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
941,67,5,5,8008,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,0,0,1,1,1,1,1,0
2390,1,1.5,10,116,1,0,3,0,65,1,-1,19,-1,-1,1,-10,0,1,0,0,0,0,0,0,1,0
1114,8,1.5,11,952,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1939,52,3,-1,6220,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1057,60,3,5,7094,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1775,63,4.5,5,507,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1046,56,3,-1,6616,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
474,11,1.5,5,1212,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1574,37,3,5,4428,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1649,1,1.5,10,116,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
2847,32,3,-1,3808,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
702,2,1.5,10,164,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
1997,50,3,5,5944,1,0,3,0,62,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
13539,15,1,5,1736,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,1,1,0,1,1,1,1,1,0
236,1,1.5,10,24,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
3206,14,1,-1,1668,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1521,5,1.5,-1,530,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,0,0
1410,56,3,5,6648,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,0,0,1,1,1,1,1,0
49,23,1.5,5,2746,1,2,3,0,65,0,-1,19,-1,-1,1,-10,0,2,-1,0,1,1,1,1,1,0
1469,26,1.5,5,3096,1,0,3,0,61,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
3522,23,1.5,-1,2714,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
1723,4,1,5,396,1,0,1,0,62,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
14137,125,7.5,5,14962,1,0,3,0,65,0,-1,19,-1,-1,1,1,0,2,1,0,1,1,1,1,1,0
3361,64,5,5,7606,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,2,1,0,1,1,1,1,1,0
2329,26,1.5,-1,3076,1,0,3,0,65,0,-1,19,-1,-1,1,-10,0,1,1,0,1,1,1,1,1,0
